ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
1,Trach,980,321,230,-779,6155,674539.742,Count,High,6/7/2022 12:00,263,0,1,One
2,Trach,627,699,-123,-401,6155,674539.742,Count,High,6/7/2022 12:00,263,0,1,One
3,Trach,258,773,-492,-327,6155,674539.742,Count,High,6/7/2022 12:00,263,0,1,One
4,Trach,380,811,-370,-289,6155,674539.742,Count,High,6/7/2022 12:00,263,0,1,One
5,Trach,704,815,-46,-285,6155,674539.742,Count,High,6/7/2022 12:00,263,0,1,One
1,Trach,980,321,230,-779,6156,674649.0912,Count,High,6/7/2022 12:00,373,0,1,One
2,Trach,627,699,-123,-401,6156,674649.0912,Count,High,6/7/2022 12:00,373,0,1,One
3,Trach,258,774,-492,-326,6156,674649.0912,Count,High,6/7/2022 12:00,373,0,1,One
4,Trach,392,811,-358,-289,6156,674649.0912,Count,High,6/7/2022 12:00,373,0,1,One
5,Trach,699,812,-51,-288,6156,674649.0912,Count,High,6/7/2022 12:00,373,0,1,One
1,Trach,979,321,229,-779,6157,674759.0333,Count,High,6/7/2022 12:00,483,0,1,One
2,Trach,626,700,-124,-400,6157,674759.0333,Count,High,6/7/2022 12:00,483,0,1,One
3,Trach,258,774,-492,-326,6157,674759.0333,Count,High,6/7/2022 12:00,483,0,1,One
4,Trach,407,811,-343,-289,6157,674759.0333,Count,High,6/7/2022 12:00,483,0,1,One
5,Trach,688,815,-62,-285,6157,674759.0333,Count,High,6/7/2022 12:00,483,0,1,One
1,Trach,979,321,229,-779,6158,674875.8048,Count,High,6/7/2022 12:00,609,0,1,One
2,Trach,624,700,-126,-400,6158,674875.8048,Count,High,6/7/2022 12:00,609,0,1,One
3,Trach,258,774,-492,-326,6158,674875.8048,Count,High,6/7/2022 12:00,609,0,1,One
4,Trach,426,813,-324,-287,6158,674875.8048,Count,High,6/7/2022 12:00,609,0,1,One
5,Trach,684,813,-66,-287,6158,674875.8048,Count,High,6/7/2022 12:00,609,0,1,One
1,Trach,979,321,229,-779,6159,674986.3444,Count,High,6/7/2022 12:00,720,0,1,One
2,Trach,625,700,-125,-400,6159,674986.3444,Count,High,6/7/2022 12:00,720,0,1,One
3,Trach,258,774,-492,-326,6159,674986.3444,Count,High,6/7/2022 12:00,720,0,1,One
4,Trach,685,813,-65,-287,6159,674986.3444,Count,High,6/7/2022 12:00,720,0,1,One
5,Trach,446,816,-304,-284,6159,674986.3444,Count,High,6/7/2022 12:00,720,0,1,One
1,Trach,979,321,229,-779,6160,675090.1374,Count,High,6/7/2022 12:00,814,0,1,One
2,Trach,625,700,-125,-400,6160,675090.1374,Count,High,6/7/2022 12:00,814,0,1,One
3,Trach,258,774,-492,-326,6160,675090.1374,Count,High,6/7/2022 12:00,814,0,1,One
4,Trach,686,812,-64,-288,6160,675090.1374,Count,High,6/7/2022 12:00,814,0,1,One
5,Trach,465,816,-285,-284,6160,675090.1374,Count,High,6/7/2022 12:00,814,0,1,One
1,Trach,979,321,229,-779,6161,675199.7163,Count,High,6/7/2022 12:00,923,0,1,One
2,Trach,625,700,-125,-400,6161,675199.7163,Count,High,6/7/2022 12:00,923,0,1,One
3,Trach,258,774,-492,-326,6161,675199.7163,Count,High,6/7/2022 12:00,923,0,1,One
4,Trach,686,812,-64,-288,6161,675199.7163,Count,High,6/7/2022 12:00,923,0,1,One
5,Trach,489,813,-261,-287,6161,675199.7163,Count,High,6/7/2022 12:00,923,0,1,One
1,Trach,979,321,229,-779,6162,675309.1146,Count,High,6/7/2022 12:00,33,0,1,One
2,Trach,625,700,-125,-400,6162,675309.1146,Count,High,6/7/2022 12:00,33,0,1,One
3,Trach,257,774,-493,-326,6162,675309.1146,Count,High,6/7/2022 12:00,33,0,1,One
4,Trach,509,809,-241,-291,6162,675309.1146,Count,High,6/7/2022 12:00,33,0,1,One
5,Trach,686,812,-64,-288,6162,675309.1146,Count,High,6/7/2022 12:00,33,0,1,One
1,Trach,979,321,229,-779,6163,675418.4439,Count,High,6/7/2022 12:00,142,0,1,One
2,Trach,625,700,-125,-400,6163,675418.4439,Count,High,6/7/2022 12:00,142,0,1,One
3,Trach,257,775,-493,-325,6163,675418.4439,Count,High,6/7/2022 12:00,142,0,1,One
4,Trach,530,806,-220,-294,6163,675418.4439,Count,High,6/7/2022 12:00,142,0,1,One
5,Trach,686,812,-64,-288,6163,675418.4439,Count,High,6/7/2022 12:00,142,0,1,One
1,Trach,980,321,230,-779,6164,675527.6892,Count,High,6/7/2022 12:00,251,0,1,One
2,Trach,625,700,-125,-400,6164,675527.6892,Count,High,6/7/2022 12:00,251,0,1,One
3,Trach,257,775,-493,-325,6164,675527.6892,Count,High,6/7/2022 12:00,251,0,1,One
4,Trach,551,806,-199,-294,6164,675527.6892,Count,High,6/7/2022 12:00,251,0,1,One
5,Trach,687,812,-63,-288,6164,675527.6892,Count,High,6/7/2022 12:00,251,0,1,One
1,Trach,980,321,230,-779,6165,675637.0146,Count,High,6/7/2022 12:00,361,0,1,One
2,Trach,625,700,-125,-400,6165,675637.0146,Count,High,6/7/2022 12:00,361,0,1,One
3,Trach,257,775,-493,-325,6165,675637.0146,Count,High,6/7/2022 12:00,361,0,1,One
4,Trach,574,812,-176,-288,6165,675637.0146,Count,High,6/7/2022 12:00,361,0,1,One
5,Trach,686,812,-64,-288,6165,675637.0146,Count,High,6/7/2022 12:00,361,0,1,One
1,Trach,980,321,230,-779,6166,675746.5021,Count,High,6/7/2022 12:00,470,0,1,One
2,Trach,625,699,-125,-401,6166,675746.5021,Count,High,6/7/2022 12:00,470,0,1,One
3,Trach,256,776,-494,-324,6166,675746.5021,Count,High,6/7/2022 12:00,470,0,1,One
4,Trach,687,812,-63,-288,6166,675746.5021,Count,High,6/7/2022 12:00,470,0,1,One
5,Trach,593,817,-157,-283,6166,675746.5021,Count,High,6/7/2022 12:00,470,0,1,One
1,Trach,980,321,230,-779,6167,675855.8407,Count,High,6/7/2022 12:00,579,0,1,One
2,Trach,625,699,-125,-401,6167,675855.8407,Count,High,6/7/2022 12:00,579,0,1,One
3,Trach,256,777,-494,-323,6167,675855.8407,Count,High,6/7/2022 12:00,579,0,1,One
4,Trach,687,812,-63,-288,6167,675855.8407,Count,High,6/7/2022 12:00,579,0,1,One
5,Trach,607,816,-143,-284,6167,675855.8407,Count,High,6/7/2022 12:00,579,0,1,One
1,Trach,979,321,229,-779,6168,675964.9325,Count,High,6/7/2022 12:00,689,0,1,One
2,Trach,624,699,-126,-401,6168,675964.9325,Count,High,6/7/2022 12:00,689,0,1,One
3,Trach,256,778,-494,-322,6168,675964.9325,Count,High,6/7/2022 12:00,689,0,1,One
4,Trach,687,812,-63,-288,6168,675964.9325,Count,High,6/7/2022 12:00,689,0,1,One
5,Trach,616,818,-134,-282,6168,675964.9325,Count,High,6/7/2022 12:00,689,0,1,One
1,Trach,979,321,229,-779,6169,676074.5786,Count,High,6/7/2022 12:00,800,0,1,One
2,Trach,625,699,-125,-401,6169,676074.5786,Count,High,6/7/2022 12:00,800,0,1,One
3,Trach,256,778,-494,-322,6169,676074.5786,Count,High,6/7/2022 12:00,800,0,1,One
4,Trach,687,812,-63,-288,6169,676074.5786,Count,High,6/7/2022 12:00,800,0,1,One
5,Trach,617,819,-133,-281,6169,676074.5786,Count,High,6/7/2022 12:00,800,0,1,One
1,Trach,980,321,230,-779,6170,676186.0253,Count,High,6/7/2022 12:00,916,0,1,One
2,Trach,625,699,-125,-401,6170,676186.0253,Count,High,6/7/2022 12:00,916,0,1,One
3,Trach,256,778,-494,-322,6170,676186.0253,Count,High,6/7/2022 12:00,916,0,1,One
4,Trach,687,812,-63,-288,6170,676186.0253,Count,High,6/7/2022 12:00,916,0,1,One
5,Trach,618,816,-132,-284,6170,676186.0253,Count,High,6/7/2022 12:00,916,0,1,One
1,Trach,979,321,229,-779,6171,676301.9563,Count,High,6/7/2022 12:00,26,0,1,One
2,Trach,625,699,-125,-401,6171,676301.9563,Count,High,6/7/2022 12:00,26,0,1,One
3,Trach,256,777,-494,-323,6171,676301.9563,Count,High,6/7/2022 12:00,26,0,1,One
4,Trach,626,811,-124,-289,6171,676301.9563,Count,High,6/7/2022 12:00,26,0,1,One
5,Trach,687,812,-63,-288,6171,676301.9563,Count,High,6/7/2022 12:00,26,0,1,One
1,Trach,979,321,229,-779,6172,676410.9586,Count,High,6/7/2022 12:00,144,0,1,One
2,Trach,625,700,-125,-400,6172,676410.9586,Count,High,6/7/2022 12:00,144,0,1,One
3,Trach,257,779,-493,-321,6172,676410.9586,Count,High,6/7/2022 12:00,144,0,1,One
4,Trach,636,809,-114,-291,6172,676410.9586,Count,High,6/7/2022 12:00,144,0,1,One
5,Trach,688,812,-62,-288,6172,676410.9586,Count,High,6/7/2022 12:00,144,0,1,One
1,Trach,979,321,229,-779,6173,676513.3764,Count,High,6/7/2022 12:00,237,0,1,One
2,Trach,625,699,-125,-401,6173,676513.3764,Count,High,6/7/2022 12:00,237,0,1,One
3,Trach,257,779,-493,-321,6173,676513.3764,Count,High,6/7/2022 12:00,237,0,1,One
4,Trach,634,809,-116,-291,6173,676513.3764,Count,High,6/7/2022 12:00,237,0,1,One
5,Trach,689,811,-61,-289,6173,676513.3764,Count,High,6/7/2022 12:00,237,0,1,One
1,Trach,980,321,230,-779,6174,676622.9128,Count,High,6/7/2022 12:00,347,0,1,One
2,Trach,626,699,-124,-401,6174,676622.9128,Count,High,6/7/2022 12:00,347,0,1,One
3,Trach,257,780,-493,-320,6174,676622.9128,Count,High,6/7/2022 12:00,347,0,1,One
4,Trach,624,809,-126,-291,6174,676622.9128,Count,High,6/7/2022 12:00,347,0,1,One
5,Trach,688,812,-62,-288,6174,676622.9128,Count,High,6/7/2022 12:00,347,0,1,One
1,Trach,980,321,230,-779,6175,676732.3057,Count,High,6/7/2022 12:00,456,0,1,One
2,Trach,624,700,-126,-400,6175,676732.3057,Count,High,6/7/2022 12:00,456,0,1,One
3,Trach,258,781,-492,-319,6175,676732.3057,Count,High,6/7/2022 12:00,456,0,1,One
4,Trach,621,816,-129,-284,6175,676732.3057,Count,High,6/7/2022 12:00,456,0,1,One
5,Trach,689,812,-61,-288,6175,676732.3057,Count,High,6/7/2022 12:00,456,0,1,One
1,Trach,980,321,230,-779,6176,676841.7262,Count,High,6/7/2022 12:00,565,0,1,One
2,Trach,625,700,-125,-400,6176,676841.7262,Count,High,6/7/2022 12:00,565,0,1,One
3,Trach,257,781,-493,-319,6176,676841.7262,Count,High,6/7/2022 12:00,565,0,1,One
4,Trach,626,814,-124,-286,6176,676841.7262,Count,High,6/7/2022 12:00,565,0,1,One
5,Trach,689,811,-61,-289,6176,676841.7262,Count,High,6/7/2022 12:00,565,0,1,One
1,Trach,980,321,230,-779,6177,676951.0377,Count,High,6/7/2022 12:00,675,0,1,One
2,Trach,625,700,-125,-400,6177,676951.0377,Count,High,6/7/2022 12:00,675,0,1,One
3,Trach,257,781,-493,-319,6177,676951.0377,Count,High,6/7/2022 12:00,675,0,1,One
4,Trach,635,813,-115,-287,6177,676951.0377,Count,High,6/7/2022 12:00,675,0,1,One
5,Trach,689,811,-61,-289,6177,676951.0377,Count,High,6/7/2022 12:00,675,0,1,One
1,Trach,980,321,230,-779,6178,677060.3388,Count,High,6/7/2022 12:00,784,0,1,One
2,Trach,625,700,-125,-400,6178,677060.3388,Count,High,6/7/2022 12:00,784,0,1,One
3,Trach,257,781,-493,-319,6178,677060.3388,Count,High,6/7/2022 12:00,784,0,1,One
4,Trach,636,815,-114,-285,6178,677060.3388,Count,High,6/7/2022 12:00,784,0,1,One
5,Trach,690,811,-60,-289,6178,677060.3388,Count,High,6/7/2022 12:00,784,0,1,One
1,Trach,980,321,230,-779,6179,677169.7223,Count,High,6/7/2022 12:00,893,0,1,One
2,Trach,625,700,-125,-400,6179,677169.7223,Count,High,6/7/2022 12:00,893,0,1,One
3,Trach,256,781,-494,-319,6179,677169.7223,Count,High,6/7/2022 12:00,893,0,1,One
4,Trach,690,812,-60,-288,6179,677169.7223,Count,High,6/7/2022 12:00,893,0,1,One
5,Trach,636,817,-114,-283,6179,677169.7223,Count,High,6/7/2022 12:00,893,0,1,One
1,Trach,980,321,230,-779,6180,677278.8912,Count,High,6/7/2022 12:00,3,0,1,One
2,Trach,624,700,-126,-400,6180,677278.8912,Count,High,6/7/2022 12:00,3,0,1,One
3,Trach,255,781,-495,-319,6180,677278.8912,Count,High,6/7/2022 12:00,3,0,1,One
4,Trach,690,811,-60,-289,6180,677278.8912,Count,High,6/7/2022 12:00,3,0,1,One
5,Trach,640,820,-110,-280,6180,677278.8912,Count,High,6/7/2022 12:00,3,0,1,One
1,Trach,980,321,230,-779,6181,677388.4364,Count,High,6/7/2022 12:00,112,0,1,One
2,Trach,623,700,-127,-400,6181,677388.4364,Count,High,6/7/2022 12:00,112,0,1,One
3,Trach,253,781,-497,-319,6181,677388.4364,Count,High,6/7/2022 12:00,112,0,1,One
4,Trach,690,812,-60,-288,6181,677388.4364,Count,High,6/7/2022 12:00,112,0,1,One
5,Trach,637,816,-113,-284,6181,677388.4364,Count,High,6/7/2022 12:00,112,0,1,One
1,Trach,980,321,230,-779,6182,677497.5188,Count,High,6/7/2022 12:00,221,0,1,One
2,Trach,622,700,-128,-400,6182,677497.5188,Count,High,6/7/2022 12:00,221,0,1,One
3,Trach,249,778,-501,-322,6182,677497.5188,Count,High,6/7/2022 12:00,221,0,1,One
4,Trach,689,812,-61,-288,6182,677497.5188,Count,High,6/7/2022 12:00,221,0,1,One
5,Trach,631,815,-119,-285,6182,677497.5188,Count,High,6/7/2022 12:00,221,0,1,One
1,Trach,980,321,230,-779,6183,677612.795,Count,High,6/7/2022 12:00,336,0,1,One
2,Trach,619,701,-131,-399,6183,677612.795,Count,High,6/7/2022 12:00,336,0,1,One
3,Trach,249,779,-501,-321,6183,677612.795,Count,High,6/7/2022 12:00,336,0,1,One
4,Trach,628,815,-122,-285,6183,677612.795,Count,High,6/7/2022 12:00,336,0,1,One
5,Trach,690,812,-60,-288,6183,677612.795,Count,High,6/7/2022 12:00,336,0,1,One
1,Trach,980,321,230,-779,6184,677722.1101,Count,High,6/7/2022 12:00,446,0,1,One
2,Trach,613,705,-137,-395,6184,677722.1101,Count,High,6/7/2022 12:00,446,0,1,One
3,Trach,249,778,-501,-322,6184,677722.1101,Count,High,6/7/2022 12:00,446,0,1,One
4,Trach,624,812,-126,-288,6184,677722.1101,Count,High,6/7/2022 12:00,446,0,1,One
5,Trach,689,812,-61,-288,6184,677722.1101,Count,High,6/7/2022 12:00,446,0,1,One
1,Trach,979,321,229,-779,6185,677831.6773,Count,High,6/7/2022 12:00,555,0,1,One
2,Trach,613,707,-137,-393,6185,677831.6773,Count,High,6/7/2022 12:00,555,0,1,One
3,Trach,249,780,-501,-320,6185,677831.6773,Count,High,6/7/2022 12:00,555,0,1,One
4,Trach,624,808,-126,-292,6185,677831.6773,Count,High,6/7/2022 12:00,555,0,1,One
5,Trach,690,812,-60,-288,6185,677831.6773,Count,High,6/7/2022 12:00,555,0,1,One
1,Trach,978,321,228,-779,6186,677941.0924,Count,High,6/7/2022 12:00,665,0,1,One
2,Trach,607,709,-143,-391,6186,677941.0924,Count,High,6/7/2022 12:00,665,0,1,One
3,Trach,249,780,-501,-320,6186,677941.0924,Count,High,6/7/2022 12:00,665,0,1,One
4,Trach,631,799,-119,-301,6186,677941.0924,Count,High,6/7/2022 12:00,665,0,1,One
5,Trach,690,812,-60,-288,6186,677941.0924,Count,High,6/7/2022 12:00,665,0,1,One
1,Trach,975,320,225,-780,6187,678050.4182,Count,High,6/7/2022 12:00,774,0,1,One
2,Trach,600,712,-150,-388,6187,678050.4182,Count,High,6/7/2022 12:00,774,0,1,One
3,Trach,249,781,-501,-319,6187,678050.4182,Count,High,6/7/2022 12:00,774,0,1,One
4,Trach,642,791,-108,-309,6187,678050.4182,Count,High,6/7/2022 12:00,774,0,1,One
5,Trach,690,812,-60,-288,6187,678050.4182,Count,High,6/7/2022 12:00,774,0,1,One
1,Trach,970,321,220,-779,6188,678159.8275,Count,High,6/7/2022 12:00,894,0,1,One
2,Trach,590,717,-160,-383,6188,678159.8275,Count,High,6/7/2022 12:00,894,0,1,One
3,Trach,250,782,-500,-318,6188,678159.8275,Count,High,6/7/2022 12:00,894,0,1,One
4,Trach,655,784,-95,-316,6188,678159.8275,Count,High,6/7/2022 12:00,894,0,1,One
5,Trach,690,812,-60,-288,6188,678159.8275,Count,High,6/7/2022 12:00,894,0,1,One
1,Trach,964,321,214,-779,6189,678267.8041,Count,High,6/7/2022 12:00,994,0,1,One
2,Trach,580,721,-170,-379,6189,678267.8041,Count,High,6/7/2022 12:00,994,0,1,One
3,Trach,250,782,-500,-318,6189,678267.8041,Count,High,6/7/2022 12:00,994,0,1,One
4,Trach,668,776,-82,-324,6189,678267.8041,Count,High,6/7/2022 12:00,994,0,1,One
5,Trach,690,812,-60,-288,6189,678267.8041,Count,High,6/7/2022 12:00,994,0,1,One
1,Trach,957,321,207,-779,6190,678379.8618,Count,High,6/7/2022 12:00,104,0,1,One
2,Trach,576,725,-174,-375,6190,678379.8618,Count,High,6/7/2022 12:00,104,0,1,One
3,Trach,674,773,-76,-327,6190,678379.8618,Count,High,6/7/2022 12:00,104,0,1,One
4,Trach,250,783,-500,-317,6190,678379.8618,Count,High,6/7/2022 12:00,104,0,1,One
5,Trach,689,812,-61,-288,6190,678379.8618,Count,High,6/7/2022 12:00,104,0,1,One
1,Trach,952,319,202,-781,6191,678488.9765,Count,High,6/7/2022 12:00,213,0,1,One
2,Trach,574,725,-176,-375,6191,678488.9765,Count,High,6/7/2022 12:00,213,0,1,One
3,Trach,681,769,-69,-331,6191,678488.9765,Count,High,6/7/2022 12:00,213,0,1,One
4,Trach,250,782,-500,-318,6191,678488.9765,Count,High,6/7/2022 12:00,213,0,1,One
5,Trach,690,812,-60,-288,6191,678488.9765,Count,High,6/7/2022 12:00,213,0,1,One
1,Trach,947,318,197,-782,6192,678598.5727,Count,High,6/7/2022 12:00,322,0,1,One
2,Trach,574,725,-176,-375,6192,678598.5727,Count,High,6/7/2022 12:00,322,0,1,One
3,Trach,694,766,-56,-334,6192,678598.5727,Count,High,6/7/2022 12:00,322,0,1,One
4,Trach,250,782,-500,-318,6192,678598.5727,Count,High,6/7/2022 12:00,322,0,1,One
5,Trach,690,812,-60,-288,6192,678598.5727,Count,High,6/7/2022 12:00,322,0,1,One
1,Trach,951,319,201,-781,6193,678707.9061,Count,High,6/7/2022 12:00,441,0,1,One
2,Trach,575,724,-175,-376,6193,678707.9061,Count,High,6/7/2022 12:00,441,0,1,One
3,Trach,703,766,-47,-334,6193,678707.9061,Count,High,6/7/2022 12:00,441,0,1,One
4,Trach,250,782,-500,-318,6193,678707.9061,Count,High,6/7/2022 12:00,441,0,1,One
5,Trach,684,816,-66,-284,6193,678707.9061,Count,High,6/7/2022 12:00,441,0,1,One
1,Trach,952,329,202,-771,6194,678820.6905,Count,High,6/7/2022 12:00,544,0,1,One
2,Trach,575,723,-175,-377,6194,678820.6905,Count,High,6/7/2022 12:00,544,0,1,One
4,Trach,250,782,-500,-318,6194,678820.6905,Count,High,6/7/2022 12:00,544,0,1,One
5,Trach,676,820,-74,-280,6194,678820.6905,Count,High,6/7/2022 12:00,544,0,1,One
1,Trach,947,328,197,-772,6195,678930.0393,Count,High,6/7/2022 12:00,654,0,1,One
2,Trach,576,723,-174,-377,6195,678930.0393,Count,High,6/7/2022 12:00,654,0,1,One
4,Trach,250,782,-500,-318,6195,678930.0393,Count,High,6/7/2022 12:00,654,0,1,One
5,Trach,671,822,-79,-278,6195,678930.0393,Count,High,6/7/2022 12:00,654,0,1,One
1,Trach,946,332,196,-768,6196,679039.4485,Count,High,6/7/2022 12:00,763,0,1,One
2,Trach,579,722,-171,-378,6196,679039.4485,Count,High,6/7/2022 12:00,763,0,1,One
3,Trach,250,782,-500,-318,6196,679039.4485,Count,High,6/7/2022 12:00,763,0,1,One
4,Trach,763,774,13,-326,6196,679039.4485,Count,High,6/7/2022 12:00,763,0,1,One
5,Trach,664,821,-86,-279,6196,679039.4485,Count,High,6/7/2022 12:00,763,0,1,One
1,Trach,942,337,192,-763,6197,679148.5479,Count,High,6/7/2022 12:00,872,0,1,One
2,Trach,579,720,-171,-380,6197,679148.5479,Count,High,6/7/2022 12:00,872,0,1,One
3,Trach,250,782,-500,-318,6197,679148.5479,Count,High,6/7/2022 12:00,872,0,1,One
4,Trach,770,777,20,-323,6197,679148.5479,Count,High,6/7/2022 12:00,872,0,1,One
5,Trach,662,820,-88,-280,6197,679148.5479,Count,High,6/7/2022 12:00,872,0,1,One
1,Trach,940,342,190,-758,6198,679263.3481,Count,High,6/7/2022 12:00,994,0,1,One
2,Trach,579,720,-171,-380,6198,679263.3481,Count,High,6/7/2022 12:00,994,0,1,One
3,Trach,250,782,-500,-318,6198,679263.3481,Count,High,6/7/2022 12:00,994,0,1,One
4,Trach,781,782,31,-318,6198,679263.3481,Count,High,6/7/2022 12:00,994,0,1,One
5,Trach,654,817,-96,-283,6198,679263.3481,Count,High,6/7/2022 12:00,994,0,1,One
1,Trach,937,348,187,-752,6199,679379.9583,Count,High,6/7/2022 12:00,104,0,1,One
2,Trach,581,719,-169,-381,6199,679379.9583,Count,High,6/7/2022 12:00,104,0,1,One
3,Trach,250,782,-500,-318,6199,679379.9583,Count,High,6/7/2022 12:00,104,0,1,One
4,Trach,796,789,46,-311,6199,679379.9583,Count,High,6/7/2022 12:00,104,0,1,One
5,Trach,661,820,-89,-280,6199,679379.9583,Count,High,6/7/2022 12:00,104,0,1,One
1,Trach,937,356,187,-744,6200,679493.8854,Count,High,6/7/2022 12:00,218,0,1,One
2,Trach,583,717,-167,-383,6200,679493.8854,Count,High,6/7/2022 12:00,218,0,1,One
3,Trach,250,782,-500,-318,6200,679493.8854,Count,High,6/7/2022 12:00,218,0,1,One
4,Trach,820,800,70,-300,6200,679493.8854,Count,High,6/7/2022 12:00,218,0,1,One
5,Trach,660,820,-90,-280,6200,679493.8854,Count,High,6/7/2022 12:00,218,0,1,One
1,Trach,934,363,184,-737,6201,679603.1238,Count,High,6/7/2022 12:00,327,0,1,One
2,Trach,583,718,-167,-382,6201,679603.1238,Count,High,6/7/2022 12:00,327,0,1,One
3,Trach,250,782,-500,-318,6201,679603.1238,Count,High,6/7/2022 12:00,327,0,1,One
4,Trach,838,811,88,-289,6201,679603.1238,Count,High,6/7/2022 12:00,327,0,1,One
5,Trach,650,812,-100,-288,6201,679603.1238,Count,High,6/7/2022 12:00,327,0,1,One
1,Trach,930,370,180,-730,6202,679712.3506,Count,High,6/7/2022 12:00,436,0,1,One
2,Trach,583,718,-167,-382,6202,679712.3506,Count,High,6/7/2022 12:00,436,0,1,One
3,Trach,250,782,-500,-318,6202,679712.3506,Count,High,6/7/2022 12:00,436,0,1,One
4,Trach,638,808,-112,-292,6202,679712.3506,Count,High,6/7/2022 12:00,436,0,1,One
5,Trach,853,816,103,-284,6202,679712.3506,Count,High,6/7/2022 12:00,436,0,1,One
1,Trach,929,378,179,-722,6203,679821.9732,Count,High,6/7/2022 12:00,546,0,1,One
2,Trach,583,717,-167,-383,6203,679821.9732,Count,High,6/7/2022 12:00,546,0,1,One
3,Trach,250,782,-500,-318,6203,679821.9732,Count,High,6/7/2022 12:00,546,0,1,One
4,Trach,619,807,-131,-293,6203,679821.9732,Count,High,6/7/2022 12:00,546,0,1,One
5,Trach,876,814,126,-286,6203,679821.9732,Count,High,6/7/2022 12:00,546,0,1,One
1,Trach,928,386,178,-714,6204,679931.2877,Count,High,6/7/2022 12:00,655,0,1,One
2,Trach,584,717,-166,-383,6204,679931.2877,Count,High,6/7/2022 12:00,655,0,1,One
3,Trach,250,782,-500,-318,6204,679931.2877,Count,High,6/7/2022 12:00,655,0,1,One
4,Trach,596,807,-154,-293,6204,679931.2877,Count,High,6/7/2022 12:00,655,0,1,One
5,Trach,897,810,147,-290,6204,679931.2877,Count,High,6/7/2022 12:00,655,0,1,One
1,Trach,929,395,179,-705,6205,680040.3988,Count,High,6/7/2022 12:00,764,0,1,One
2,Trach,583,718,-167,-382,6205,680040.3988,Count,High,6/7/2022 12:00,764,0,1,One
3,Trach,250,782,-500,-318,6205,680040.3988,Count,High,6/7/2022 12:00,764,0,1,One
4,Trach,911,814,161,-286,6205,680040.3988,Count,High,6/7/2022 12:00,764,0,1,One
5,Trach,572,817,-178,-283,6205,680040.3988,Count,High,6/7/2022 12:00,764,0,1,One
1,Trach,931,403,181,-697,6206,680149.9395,Count,High,6/7/2022 12:00,874,0,1,One
2,Trach,584,717,-166,-383,6206,680149.9395,Count,High,6/7/2022 12:00,874,0,1,One
3,Trach,250,782,-500,-318,6206,680149.9395,Count,High,6/7/2022 12:00,874,0,1,One
4,Trach,919,813,169,-287,6206,680149.9395,Count,High,6/7/2022 12:00,874,0,1,One
5,Trach,554,820,-196,-280,6206,680149.9395,Count,High,6/7/2022 12:00,874,0,1,One
1,Trach,932,408,182,-692,6207,680259.3522,Count,High,6/7/2022 12:00,983,0,1,One
2,Trach,582,718,-168,-382,6207,680259.3522,Count,High,6/7/2022 12:00,983,0,1,One
3,Trach,249,783,-501,-317,6207,680259.3522,Count,High,6/7/2022 12:00,983,0,1,One
4,Trach,924,814,174,-286,6207,680259.3522,Count,High,6/7/2022 12:00,983,0,1,One
5,Trach,543,820,-207,-280,6207,680259.3522,Count,High,6/7/2022 12:00,983,0,1,One
1,Trach,935,415,185,-685,6208,680365.8298,Count,High,6/7/2022 12:00,89,0,1,One
2,Trach,584,718,-166,-382,6208,680365.8298,Count,High,6/7/2022 12:00,89,0,1,One
3,Trach,249,783,-501,-317,6208,680365.8298,Count,High,6/7/2022 12:00,89,0,1,One
4,Trach,926,813,176,-287,6208,680365.8298,Count,High,6/7/2022 12:00,89,0,1,One
5,Trach,537,817,-213,-283,6208,680365.8298,Count,High,6/7/2022 12:00,89,0,1,One
1,Trach,936,422,186,-678,6209,680475.45,Count,High,6/7/2022 12:00,199,0,1,One
2,Trach,583,718,-167,-382,6209,680475.45,Count,High,6/7/2022 12:00,199,0,1,One
3,Trach,249,783,-501,-317,6209,680475.45,Count,High,6/7/2022 12:00,199,0,1,One
4,Trach,929,811,179,-289,6209,680475.45,Count,High,6/7/2022 12:00,199,0,1,One
5,Trach,527,809,-223,-291,6209,680475.45,Count,High,6/7/2022 12:00,199,0,1,One
1,Trach,935,423,185,-677,6210,680584.739,Count,High,6/7/2022 12:00,308,0,1,One
2,Trach,583,718,-167,-382,6210,680584.739,Count,High,6/7/2022 12:00,308,0,1,One
3,Trach,250,783,-500,-317,6210,680584.739,Count,High,6/7/2022 12:00,308,0,1,One
4,Trach,518,807,-232,-293,6210,680584.739,Count,High,6/7/2022 12:00,308,0,1,One
5,Trach,928,809,178,-291,6210,680584.739,Count,High,6/7/2022 12:00,308,0,1,One
1,Trach,934,423,184,-677,6211,680693.9083,Count,High,6/7/2022 12:00,418,0,1,One
2,Trach,584,718,-166,-382,6211,680693.9083,Count,High,6/7/2022 12:00,418,0,1,One
3,Trach,250,783,-500,-317,6211,680693.9083,Count,High,6/7/2022 12:00,418,0,1,One
4,Trach,929,806,179,-294,6211,680693.9083,Count,High,6/7/2022 12:00,418,0,1,One
5,Trach,501,807,-249,-293,6211,680693.9083,Count,High,6/7/2022 12:00,418,0,1,One
1,Trach,934,423,184,-677,6212,680803.2275,Count,High,6/7/2022 12:00,527,0,1,One
2,Trach,584,718,-166,-382,6212,680803.2275,Count,High,6/7/2022 12:00,527,0,1,One
3,Trach,250,782,-500,-318,6212,680803.2275,Count,High,6/7/2022 12:00,527,0,1,One
