BlobID,ROI,Frame,BType,Area,ScaledArea,CentroidX,CentroidY,BRect,Compactness,Roughness,Elongation,Perimeter,ConvexHullPerimeter,ConvexHullArea,Length,Breadth,PixelAvg,PixelStdDev,NObjects,Time,Millisec,
0,Right,78319,One,597.5,0,1341,690,"(1320,678,1364,703)",1.787203353,1.055077052,9.391363933,115.8406197,109.7935165,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:37,696,0
0,Right,78319,One,627.5,0,884,303,"(873,281,895,326)",1.65342739,1.049939813,7.728133495,114.1837655,108.7526772,665.5,46.74192429,18.00713539,0,0,1,1/13/2022 15:09:37,696,0
0,Right,78320,One,592,0,1341,690,"(1320,678,1364,703)",1.822096664,1.060401791,9.477446256,116.4264061,109.7946148,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:37,789,0
0,Right,78320,One,647.5,0,884,302,"(873,279,895,326)",1.716587753,1.048160088,8.307758578,118.1837655,112.7535449,694,48.69907761,18.34121132,0,0,1,1/13/2022 15:09:37,789,0
0,Right,78321,One,598.5,0,1341,690,"(1320,678,1364,703)",1.784217215,1.055979167,9.341752908,115.8406197,109.6997207,646,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:37,883,0
0,Right,78321,One,655,0,884,302,"(873,278,895,326)",1.772000118,1.057506689,8.525220351,120.769552,114.2021637,706,49.61540222,18.29448318,0,0,1,1/13/2022 15:09:37,883,0
0,Right,78322,One,593.5,0,1341,690,"(1320,678,1364,703)",1.835826554,1.066464497,9.490227422,117.0121926,109.7197262,649,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:37,977,0
0,Right,78322,One,637,0,884,303,"(874,279,895,326)",1.703373677,1.042887504,8.239307261,116.769552,111.9675435,675.5,48.15856552,18.11369705,0,0,1,1/13/2022 15:09:37,977,0
0,Right,78323,One,606.5,0,1341,690,"(1320,678,1364,703)",1.796476603,1.064128488,9.035627474,117.0121926,109.9605864,658.5,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:38,70,0
0,Right,78323,One,631,0,884,303,"(873,281,895,326)",1.627428762,1.043197194,7.598200244,113.5979791,108.8940612,665.5,46.56683731,18.19017029,0,0,1,1/13/2022 15:09:38,70,0
0,Right,78324,One,590,0,1341,690,"(1320,679,1364,703)",1.802347828,1.056222686,9.252869326,115.5979791,109.4447038,640.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,164,0
0,Right,78324,One,621,0,884,303,"(874,281,895,326)",1.629604615,1.043207024,7.557651258,112.769552,108.0989194,656,46.2061882,18.11369705,0,0,1,1/13/2022 15:09:38,164,0
0,Right,78325,One,603,0,1341,690,"(1320,678,1364,703)",1.75303714,1.047699224,9.115413241,115.2548332,110.0075581,660.5,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:38,258,0
0,Right,78325,One,623.5,0,884,303,"(874,281,895,326)",1.639976535,1.045710687,7.588359259,113.3553385,108.4002869,660.5,45.89117432,18.04268456,0,0,1,1/13/2022 15:09:38,258,0
0,Right,78326,One,599,0,1341,690,"(1320,678,1364,703)",1.800803381,1.060412398,9.424085985,116.4264061,109.7935165,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,352,0
0,Right,78326,One,622,0,884,303,"(874,281,895,326)",1.660966055,1.053496076,7.548711723,113.9411249,108.1552438,664,45.98925781,18.11369705,0,0,1,1/13/2022 15:09:38,352,0
0,Right,78327,One,590.5,0,1341,690,"(1320,679,1364,703)",1.808389506,1.058762588,9.076846421,115.8406197,109.411327,638.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,445,0
0,Right,78327,One,636,0,884,303,"(874,279,895,326)",1.740458017,1.05320465,8.158729175,117.9411249,111.9831032,678,48.15856552,18.11369705,0,0,1,1/13/2022 15:09:38,445,0
0,Right,78328,One,593.5,0,1341,690,"(1320,679,1364,703)",1.809923873,1.060631864,9.164884568,116.1837655,109.5420282,642.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,539,0
0,Right,78328,One,654.5,0,884,302,"(873,277,895,326)",1.815129001,1.052982215,9.218143968,122.1837655,116.0359251,708.5,50.44741058,18.19017029,0,0,1,1/13/2022 15:09:38,539,0
0,Right,78329,One,596,0,1341,690,"(1320,678,1364,703)",1.809867827,1.061214472,9.227652944,116.4264061,109.7105337,648.5,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:38,633,0
0,Right,78329,One,645.5,0,884,302,"(873,279,895,326)",1.721906382,1.047242751,8.402789388,118.1837655,112.8523118,689.5,48.69907761,18.34121132,0,0,1,1/13/2022 15:09:38,633,0
0,Right,78330,One,606,0,1341,690,"(1320,678,1364,703)",1.805423198,1.067279894,8.903995963,117.2548332,109.8632457,658.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:38,730,0
0,Right,78330,One,635.5,0,884,303,"(873,280,895,326)",1.69030656,1.047215338,8.244977098,116.1837655,110.9454391,674.5,47.39188004,18.11126328,0,0,1,1/13/2022 15:09:38,730,0
0,Right,78331,One,605,0,1341,690,"(1320,678,1364,703)",1.782944174,1.059794938,9.129282504,116.4264061,109.8574847,653.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,823,0
0,Right,78331,One,633.5,0,884,303,"(873,281,895,326)",1.637767462,1.044690473,7.723485165,114.1837655,109.2991354,672,46.48548126,18.65743637,0,0,1,1/13/2022 15:09:38,823,0
0,Right,78332,One,596.5,0,1341,690,"(1320,679,1364,703)",1.764686055,1.050182528,9.21737748,115.0121926,109.5163836,641,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:38,917,0
0,Right,78332,One,625,0,884,303,"(873,282,895,326)",1.619175146,1.040121551,7.689572949,112.769552,108.4195899,658.5,46.48548126,18.3412075,0,0,1,1/13/2022 15:09:38,917,0
0,Right,78333,One,594,0,1341,690,"(1320,678,1364,703)",1.815961658,1.060362669,9.525187615,116.4264061,109.7986656,650,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,11,0
0,Right,78333,One,648,0,884,302,"(873,280,895,326)",1.674458383,1.043798259,8.109501902,116.769552,111.8698474,691.5,47.98709869,18.29448318,0,0,1,1/13/2022 15:09:39,11,0
0,Right,78334,One,595.5,0,1341,690,"(1320,678,1364,703)",1.82966089,1.066224491,9.461377815,117.0121926,109.744424,650.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,104,0
0,Right,78334,One,655.5,0,884,302,"(873,278,895,326)",1.787867013,1.062848809,8.740772172,121.3553385,114.1793051,704.5,49.55376816,17.97968483,0,0,1,1/13/2022 15:09:39,104,0
0,Right,78335,One,589,0,1341,690,"(1320,679,1364,703)",1.805407842,1.056722197,9.324270315,115.5979791,109.3929695,638,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,198,0
0,Right,78335,One,636,0,884,303,"(873,281,895,326)",1.648110753,1.050013611,7.485612698,114.769552,109.3029183,675.5,46.48548126,18.02498055,0,0,1,1/13/2022 15:09:39,198,0
0,Right,78336,One,591.5,0,1341,690,"(1320,678,1364,703)",1.842033914,1.065773911,9.416398425,117.0121926,109.790821,649,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,292,0
0,Right,78336,One,658.5,0,884,302,"(873,277,895,326)",1.804103161,1.052599024,8.811189402,122.1837655,116.0781672,710,50.57323074,18.29448318,0,0,1,1/13/2022 15:09:39,292,0
0,Right,78337,One,590.5,0,1341,690,"(1320,678,1364,703)",1.845153361,1.066464497,9.572556255,117.0121926,109.7197262,649,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,386,0
0,Right,78337,One,645.5,0,884,303,"(873,279,895,326)",1.721906382,1.053595206,8.024541329,118.1837655,112.17189,692,48.38285065,18.02498245,0,0,1,1/13/2022 15:09:39,386,0
0,Right,78338,One,597,0,1341,690,"(1320,678,1364,703)",1.806836223,1.061036168,9.412857087,116.4264061,109.7289703,650,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,480,0
0,Right,78338,One,647.5,0,884,303,"(873,279,895,326)",1.716587753,1.052988805,7.812073561,118.1837655,112.2364881,694.5,48.38284683,18.3412075,0,0,1,1/13/2022 15:09:39,480,0
0,Right,78339,One,607,0,1341,689,"(1320,678,1364,703)",1.741485,1.049563677,8.935370794,115.2548332,109.8121397,657.5,47.43416214,17.39252281,0,0,1,1/13/2022 15:09:39,573,0
0,Right,78339,One,642,0,884,303,"(873,280,895,326)",1.690107527,1.057152109,7.698083255,116.769552,110.4567176,682,47.36112976,18.24280548,0,0,1,1/13/2022 15:09:39,573,0
0,Right,78340,One,601.5,0,1341,690,"(1320,679,1364,703)",1.750017011,1.049567479,8.793332974,115.0121926,109.5805604,647.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:39,667,0
0,Right,78340,One,616,0,884,303,"(874,282,895,325)",1.62872315,1.055050848,6.767166377,112.2842708,106.425459,655,43.1034317,19.09742737,0,0,1,1/13/2022 15:09:39,667,0
0,Right,78341,One,603.5,0,1341,690,"(1320,678,1364,703)",1.769434968,1.054544871,9.102961842,115.8406197,109.8489243,654.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:39,761,0
0,Right,78341,One,621,0,884,303,"(874,283,895,326)",1.582070821,1.051112963,6.58612543,111.1126978,105.7095686,655.5,43.01756287,19.10046005,0,0,1,1/13/2022 15:09:39,761,0
0,Right,78342,One,594.5,0,1341,690,"(1320,678,1364,703)",1.832738536,1.066466832,9.507386466,117.0121926,109.719486,646.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,854,0
0,Right,78342,One,627.5,0,884,303,"(874,282,895,326)",1.572528374,1.040928244,6.749609098,111.3553385,106.9769593,659.5,44.09715271,19.10046005,0,0,1,1/13/2022 15:09:39,854,0
0,Right,78343,One,599.5,0,1341,690,"(1320,678,1364,703)",1.78124104,1.052233942,9.479916887,115.8406197,110.0901759,655.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:39,948,0
0,Right,78343,One,616,0,884,304,"(874,283,895,326)",1.561456092,1.045401908,6.681343949,109.9411249,105.166371,645.5,43.01756287,19.017416,0,0,1,1/13/2022 15:09:39,948,0
0,Right,78344,One,599.5,0,1341,690,"(1320,679,1364,703)",1.78124104,1.057248663,8.77500786,115.8406197,109.5679983,645.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:40,42,0
0,Right,78344,One,618.5,0,884,303,"(874,283,895,326)",1.57176097,1.044620386,6.58069513,110.5269114,105.8058151,654.5,42.95004272,19.09742737,0,0,1,1/13/2022 15:09:40,42,0
0,Right,78345,One,602,0,1341,690,"(1320,678,1364,703)",1.791829277,1.059875209,9.146786383,116.4264061,109.8491645,657,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:40,136,0
0,Right,78345,One,617,0,884,304,"(874,283,895,326)",1.558925369,1.042054904,6.540425095,109.9411249,105.5041577,649.5,43.02673721,19.09742737,0,0,1,1/13/2022 15:09:40,136,0
0,Right,78346,One,604,0,1341,689,"(1320,678,1364,703)",1.785896068,1.058536094,9.206121862,116.4264061,109.9881306,655,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:40,229,0
0,Right,78346,One,616,0,884,304,"(874,283,895,326)",1.561456092,1.042946563,6.697583224,109.9411249,105.4139577,649,43.10060501,19.10046005,0,0,1,1/13/2022 15:09:40,229,0
0,Right,78347,One,587,0,1341,690,"(1320,679,1364,703)",1.811559146,1.056918355,9.348407172,115.5979791,109.3726668,634,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,323,0
0,Right,78347,One,637,0,884,303,"(873,281,895,326)",1.645523452,1.053862806,7.1510258,114.769552,108.9036934,679.5,46.08729172,19.02326584,0,0,1,1/13/2022 15:09:40,323,0
0,Right,78348,One,595,0,1341,690,"(1320,678,1364,703)",1.812909622,1.061151632,9.382796712,116.4264061,109.7170306,648.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,417,0
0,Right,78348,One,645.5,0,884,303,"(872,282,896,326)",1.597674824,1.04899312,6.6239643,113.8406197,108.5237048,695.5,45.53726196,19.82109642,0,0,1,1/13/2022 15:09:40,417,0
0,Right,78349,One,591,0,1341,690,"(1320,679,1364,703)",1.79929817,1.056009873,9.327542546,115.5979791,109.4667598,638.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,510,0
0,Right,78349,One,621.5,0,884,304,"(873,283,895,326)",1.554476724,1.03923102,6.722532084,110.1837655,106.0243232,655,44.32224655,19.02326584,0,0,1,1/13/2022 15:09:40,510,0
0,Right,78350,One,600.5,0,1341,690,"(1320,678,1364,703)",1.814426411,1.065094787,9.297987364,117.0121926,109.8608255,655,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:40,604,0
0,Right,78350,One,633.5,0,884,304,"(873,283,896,326)",1.548049622,1.043834867,6.561341486,111.0121926,106.3503397,673.5,43.93001175,19.02326584,0,0,1,1/13/2022 15:09:40,604,0
0,Right,78351,One,593.5,0,1341,690,"(1320,678,1364,703)",1.799248531,1.055576675,9.420068965,115.8406197,109.7415493,651,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,698,0
0,Right,78351,One,623.5,0,884,304,"(873,283,895,326)",1.582616767,1.05017869,6.674603462,111.3553385,106.0346582,661,44.00582123,18.78297424,0,0,1,1/13/2022 15:09:40,698,0
0,Right,78352,One,601.5,0,1341,690,"(1320,678,1364,703)",1.775318376,1.054542565,9.136559363,115.8406197,109.8491645,657,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:40,791,0
0,Right,78352,One,608,0,884,303,"(873,283,895,325)",1.582001567,1.046715081,6.723288398,109.9411249,105.0344329,646,42.66794586,18.977314,0,0,1,1/13/2022 15:09:40,791,0
0,Right,78353,One,588.5,0,1341,690,"(1320,679,1364,703)",1.825301306,1.061868392,9.239617852,116.1837655,109.4144683,637,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,885,0
0,Right,78353,One,629.5,0,884,303,"(873,281,895,325)",1.624345305,1.05351647,6.566015946,113.3553385,107.5971204,676,44.17964935,19.50272942,0,0,1,1/13/2022 15:09:40,885,0
0,Right,78354,One,593,0,1341,690,"(1320,679,1364,703)",1.793229711,1.05613767,9.23680686,115.5979791,109.4535139,641,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:40,979,0
0,Right,78354,One,601,0,884,303,"(872,283,895,325)",1.624637459,1.062113669,6.203571523,110.769552,104.291617,652,42.49998093,19.69140625,0,0,1,1/13/2022 15:09:40,979,0
0,Right,78355,One,599.5,0,1341,690,"(1320,678,1364,703)",1.817452977,1.064916502,9.355447839,117.0121926,109.8792181,652.5,47.85185242,17.44132996,0,0,1,1/13/2022 15:09:41,73,0
0,Right,78355,One,617.5,0,884,303,"(872,283,895,325)",1.564546209,1.052477347,6.08910936,110.1837655,104.6899165,660,42.1895752,20.09975052,0,0,1,1/13/2022 15:09:41,73,0
0,Right,78356,One,600.5,0,1341,689,"(1320,678,1364,703)",1.814426411,1.065649514,9.247308893,117.0121926,109.8036371,652,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:41,167,0
0,Right,78356,One,619,0,884,303,"(872,283,895,325)",1.577394366,1.05336797,6.046907937,110.769552,105.1575092,666,43.28254318,19.71805382,0,0,1,1/13/2022 15:09:41,167,0
0,Right,78357,One,598,0,1341,690,"(1320,679,1364,703)",1.778236152,1.05603994,8.831175617,115.5979791,109.4636431,645.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:41,261,0
0,Right,78357,One,614.5,0,884,303,"(872,283,895,325)",1.572184352,1.051466693,6.199894964,110.1837655,104.7905428,656.5,43.31592941,19.22304726,0,0,1,1/13/2022 15:09:41,261,0
0,Right,78358,One,601,0,1341,690,"(1320,678,1364,703)",1.758870874,1.049621451,9.376900785,115.2548332,109.8060955,650.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:41,354,0
0,Right,78358,One,617,0,884,303,"(872,283,895,325)",1.582507476,1.054890457,6.208403047,110.769552,105.005739,659,43.65767288,19.22304726,0,0,1,1/13/2022 15:09:41,354,0
0,Right,78359,One,586,0,1341,690,"(1320,679,1364,703)",1.851619509,1.066409728,9.378197131,116.769552,109.4978309,639,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:41,448,0
0,Right,78359,One,621.5,0,884,303,"(872,283,895,325)",1.554476724,1.046088859,6.140736001,110.1837655,105.3292601,659,42.28908157,20.09975052,0,0,1,1/13/2022 15:09:41,448,0
0,Right,78360,One,604.5,0,1341,690,"(1320,678,1364,703)",1.802420281,1.064947856,9.155116501,117.0121926,109.8759831,655.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:41,542,0
0,Right,78360,One,617.5,0,884,303,"(873,283,895,325)",1.541108274,1.038664086,6.392058391,109.3553385,105.2846054,652,42.10637665,19.86439514,0,0,1,1/13/2022 15:09:41,542,0
0,Right,78361,One,596.5,0,1341,690,"(1320,678,1364,703)",1.826593562,1.066973007,9.327945039,117.0121926,109.6674347,647.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:41,634,0
0,Right,78361,One,648.5,0,884,302,"(873,279,895,326)",1.71394074,1.044720022,8.39149923,118.1837655,113.1248211,696,48.94492722,18.29448318,0,0,1,1/13/2022 15:09:41,634,0
0,Right,78362,One,600,0,1341,690,"(1320,678,1364,703)",1.834165847,1.069848082,9.215802038,117.5979791,109.9202597,657,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:41,728,0
0,Right,78362,One,626.5,0,884,303,"(873,282,895,326)",1.598560536,1.042415519,7.413630801,112.1837655,107.6190478,661,45.50942993,18.26045609,0,0,1,1/13/2022 15:09:41,728,0
0,Right,78363,One,590,0,1340,690,"(1320,679,1364,703)",1.839066156,1.065986299,9.077211019,116.769552,109.5413253,644,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:41,821,0
0,Right,78363,One,652,0,884,303,"(873,279,896,326)",1.745782849,1.051517122,8.576724854,119.5979791,113.7384989,707,48.94492722,18.29448318,0,0,1,1/13/2022 15:09:41,821,0
0,Right,78364,One,593,0,1341,690,"(1320,679,1364,703)",1.793229711,1.056686713,8.912607894,115.5979791,109.3966429,640.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:41,915,0
0,Right,78364,One,662,0,884,302,"(873,277,895,326)",1.777398711,1.043204178,8.819777792,121.5979791,116.5620131,716.5,50.59339142,18.51343536,0,0,1,1/13/2022 15:09:41,915,0
0,Right,78365,One,589,0,1341,690,"(1320,679,1364,703)",1.805407842,1.057882983,9.095303001,115.5979791,109.2729356,641,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:42,9,0
0,Right,78365,One,624,0,884,303,"(873,282,895,326)",1.655642446,1.044258328,7.9348563,113.9411249,109.1120098,661.5,45.6950531,18.04268074,0,0,1,1/13/2022 15:09:42,9,0
0,Right,78366,One,603,0,1341,689,"(1320,678,1364,703)",1.788857753,1.060417484,9.174245314,116.4264061,109.79299,651.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,103,0
0,Right,78366,One,654,0,884,302,"(873,278,895,326)",1.740444063,1.040716844,9.267505622,119.5979791,114.9188464,692.5,49.96233368,18.19017029,0,0,1,1/13/2022 15:09:42,103,0
0,Right,78367,One,589.5,0,1341,690,"(1320,679,1364,703)",1.822204951,1.060859779,9.244172648,116.1837655,109.5184941,641,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,197,0
0,Right,78367,One,662.5,0,883,302,"(873,277,895,326)",1.793210462,1.043412926,9.491843545,122.1837655,117.1001072,704,51.22889709,18.02498055,0,0,1,1/13/2022 15:09:42,197,0
0,Right,78368,One,596.5,0,1341,690,"(1320,679,1364,703)",1.790199503,1.057473292,9.017834502,115.8406197,109.5447237,643,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,290,0
0,Right,78368,One,620.5,0,884,303,"(873,283,895,326)",1.59026842,1.035993316,7.355802143,111.3553385,107.4865414,651,45.32897949,18.40631294,0,0,1,1/13/2022 15:09:42,290,0
0,Right,78369,One,587.5,0,1341,690,"(1320,679,1364,703)",1.828408202,1.061641699,9.236267382,116.1837655,109.4378316,640,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,368,0
0,Right,78369,One,621,0,884,303,"(874,281,895,326)",1.663640719,1.041579629,8.048906516,113.9411249,109.3926203,657,45.26787186,19.01250648,0,0,1,1/13/2022 15:09:42,368,0
0,Right,78370,One,593,0,1341,690,"(1320,678,1364,703)",1.855817046,1.071309882,9.378993102,117.5979791,109.7702738,649,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,462,0
0,Right,78370,One,640.5,0,884,303,"(873,280,895,326)",1.711105166,1.042649723,8.350494691,117.3553385,112.554903,680.5,48.48827362,18.54367447,0,0,1,1/13/2022 15:09:42,462,0
0,Right,78371,One,601,0,1341,690,"(1320,678,1364,703)",1.83111399,1.069955552,9.293464721,117.5979791,109.909219,656,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,556,0
0,Right,78371,One,624,0,884,303,"(873,282,895,326)",1.655642446,1.045119435,7.90111616,113.9411249,109.0221089,661.5,46.35879517,18.29448318,0,0,1,1/13/2022 15:09:42,556,0
0,Right,78372,One,592,0,1341,690,"(1320,679,1364,703)",1.796258815,1.056222686,9.303622307,115.5979791,109.4447038,640.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,650,0
0,Right,78372,One,633.5,0,884,303,"(874,280,895,326)",1.671548231,1.042707599,8.056809479,115.3553385,110.6305723,675.5,47.26398849,18.23880005,0,0,1,1/13/2022 15:09:42,650,0
0,Right,78373,One,607.5,0,1341,690,"(1320,678,1364,703)",1.757784368,1.054785899,9.125333129,115.8406197,109.8238229,652.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,743,0
0,Right,78373,One,655.5,0,884,302,"(874,277,895,326)",1.787867013,1.045705687,8.937649946,121.3553385,116.0511413,703.5,50.11093521,18.11369705,0,0,1,1/13/2022 15:09:42,743,0
0,Right,78374,One,597,0,1341,690,"(1320,679,1364,703)",1.781214772,1.055122903,9.008906749,115.5979791,109.558781,642,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:42,837,0
0,Right,78374,One,631.5,0,884,303,"(874,280,895,326)",1.676842129,1.0408562,7.852231568,115.3553385,110.827354,678.5,45.89810944,18.95791435,0,0,1,1/13/2022 15:09:42,837,0
0,Right,78375,One,608.5,0,1341,690,"(1320,678,1364,703)",1.780085458,1.061298951,8.909959844,116.6690468,109.930427,658.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:42,931,0
0,Right,78375,One,623.5,0,884,303,"(874,281,895,326)",1.639976535,1.040639711,7.718542186,113.3553385,108.9285151,661,46.2061882,18.11369705,0,0,1,1/13/2022 15:09:42,931,0
0,Right,78376,One,597,0,1341,690,"(1320,679,1364,703)",1.781214772,1.055260806,8.985493333,115.5979791,109.5444638,644,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:43,25,0
0,Right,78376,One,618.5,0,884,303,"(874,282,895,326)",1.595410759,1.03725811,7.574167168,111.3553385,107.3554763,650,45.44693756,17.89676476,0,0,1,1/13/2022 15:09:43,25,0
0,Right,78377,One,589.5,0,1341,690,"(1320,679,1364,703)",1.785640767,1.051015133,9.290242639,115.0121926,109.4296257,639,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,118,0
0,Right,78377,One,652,0,884,303,"(873,279,895,326)",1.721681357,1.04765503,8.475254933,118.769552,113.3670422,690,49.33153152,18.3412075,0,0,1,1/13/2022 15:09:43,118,0
0,Right,78378,One,597,0,1341,690,"(1320,678,1364,703)",1.843382761,1.071083091,9.411953062,117.5979791,109.7935165,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,212,0
0,Right,78378,One,628.5,0,884,303,"(874,280,895,326)",1.684846148,1.039130176,8.539878311,115.3553385,111.0114412,661.5,48.06661987,18.02498055,0,0,1,1/13/2022 15:09:43,212,0
0,Right,78379,One,584.5,0,1341,690,"(1320,679,1364,703)",1.837792675,1.062267336,9.378792824,116.1837655,109.3733767,636,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,290,0
0,Right,78379,One,649,0,884,302,"(873,278,895,326)",1.753852723,1.043535162,8.97079255,119.5979791,114.6084803,697,49.92107391,17.9392395,0,0,1,1/13/2022 15:09:43,290,0
0,Right,78380,One,610.5,0,1341,690,"(1320,678,1364,703)",1.749146607,1.05358982,8.988536942,115.8406197,109.9484994,660,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:43,368,0
0,Right,78380,One,632,0,884,303,"(873,281,895,326)",1.624853717,1.042093699,7.727830675,113.5979791,109.0093714,667,46.56683731,17.94763565,0,0,1,1/13/2022 15:09:43,368,0
0,Right,78381,One,597,0,1341,690,"(1320,678,1364,703)",1.806836223,1.059938981,9.428985536,116.4264061,109.8425553,651.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,462,0
0,Right,78381,One,650.5,0,884,302,"(873,278,895,326)",1.766991454,1.050165199,8.665700587,120.1837655,114.4427235,700.5,49.96398544,18.02498055,0,0,1,1/13/2022 15:09:43,462,0
0,Right,78382,One,603,0,1341,690,"(1320,678,1364,703)",1.788857753,1.060279155,9.084817127,116.4264061,109.807314,655,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:43,556,0
0,Right,78382,One,626.5,0,884,303,"(873,282,895,326)",1.632123495,1.043524552,7.642449759,113.3553385,108.6273804,658.5,46.08176422,18.43270683,0,0,1,1/13/2022 15:09:43,556,0
0,Right,78383,One,607,0,1341,690,"(1320,678,1364,703)",1.741485,1.048999299,9.095083849,115.2548332,109.8712205,655,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:43,649,0
0,Right,78383,One,647,0,884,303,"(874,278,895,326)",1.734986468,1.037846166,8.513911036,118.769552,114.4384937,693.5,48.2494278,19.017416,0,0,1,1/13/2022 15:09:43,649,0
0,Right,78384,One,586,0,1341,690,"(1320,679,1364,703)",1.814650544,1.056514562,9.259514781,115.5979791,109.4144683,637,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,743,0
0,Right,78384,One,624.5,0,884,304,"(873,283,895,326)",1.547009262,1.040645234,6.541065232,110.1837655,105.8802384,666.5,44.38401794,19.16031265,0,0,1,1/13/2022 15:09:43,743,0
0,Right,78385,One,599.5,0,1341,690,"(1320,678,1364,703)",1.78124104,1.05574081,9.337694725,115.8406197,109.7244879,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,837,0
0,Right,78385,One,636.5,0,884,303,"(874,281,896,326)",1.630048213,1.043950207,7.439005849,114.1837655,109.3766396,677.5,46.28340912,18.23880005,0,0,1,1/13/2022 15:09:43,837,0
0,Right,78386,One,597,0,1341,690,"(1320,678,1364,703)",1.806836223,1.060412398,9.393094821,116.4264061,109.7935165,649.5,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:43,931,0
0,Right,78386,One,613.5,0,885,304,"(874,283,896,326)",1.608413292,1.048927782,7.186173682,111.3553385,106.1611108,653.5,44.51836014,18.04268456,0,0,1,1/13/2022 15:09:43,931,0
0,Right,78387,One,611.5,0,1341,690,"(1320,678,1364,703)",1.746286187,1.053974494,8.83903275,115.8406197,109.908371,660.5,47.8228035,17.36241913,0,0,1,1/13/2022 15:09:44,24,0
0,Right,78387,One,628,0,885,304,"(874,282,896,326)",1.578131368,1.043898639,7.120615434,111.5979791,106.9049953,660.5,44.88092422,18.4126873,0,0,1,1/13/2022 15:09:44,24,0
0,Right,78388,One,602,0,1341,690,"(1320,678,1364,703)",1.791829277,1.059689443,9.284748767,116.4264061,109.8684213,655,47.8228035,17.15935135,0,0,1,1/13/2022 15:09:44,118,0
