ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
1,T_5,507,228,69,-15,228,22700,C_5,-1,0,0,10,677.5171325,High,3/9/2022 09:48:01,510,0,1,One
0,T_0,37,118,-49,29,229,22800,C_0,180,76.15773106,261.5773106,1810,892.5640371,High,3/9/2022 09:48:01,517,0,1,One
1,T_0,78,40,-8,-49,229,22800,C_0,0,50,-9.901951359,10,643.1310233,High,3/9/2022 09:48:01,517,0,1,One
0,T_1,310,127,51,39,229,22800,C_1,-1,60.8276253,208.276253,910,822.8378535,High,3/9/2022 09:48:01,517,0,1,One
1,T_1,266,154,7,66,229,22800,C_1,0,70,190.0980486,10,961.8763495,High,3/9/2022 09:48:01,517,0,1,One
0,T_2,507,87,74,3,229,22800,C_2,45,14.14213562,41.42135624,460,673.7478723,High,3/9/2022 09:48:01,517,0,1,One
1,T_2,433,52,0,-32,229,22800,C_2,0,0,0,10,263.6959598,High,3/9/2022 09:48:01,517,0,1,One
0,T_3,89,253,3,7,229,22800,C_3,-1,0,0,0,556.5556228,Indiscernible,3/9/2022 09:48:01,517,0,1,One
1,T_3,101,263,15,17,229,22800,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,517,0,1,One
0,T_4,334,261,74,16,229,22800,C_4,225,50,87.68943744,2260,492.1456272,High,3/9/2022 09:48:01,517,0,1,One
1,T_4,285,192,25,-53,229,22800,C_4,90,10,7.28306E-12,910,250.1128356,High,3/9/2022 09:48:01,517,0,1,One
0,T_5,483,219,45,-24,229,22800,C_5,-1,0,-200,910,436.504659,High,3/9/2022 09:48:01,517,0,1,One
1,T_5,506,228,68,-15,229,22800,C_5,180,10,100,1810,678.5171325,High,3/9/2022 09:48:01,517,0,1,One
0,T_0,32,116,-54,27,230,22900,C_0,-1,53.85164807,-223.0608299,1810,897.9492019,High,3/9/2022 09:48:01,525,0,1,One
1,T_0,82,40,-4,-49,230,22900,C_0,-1,40,-100,10,647.1310233,High,3/9/2022 09:48:01,525,0,1,One
0,T_1,311,119,52,31,230,22900,C_1,82.87498365,80.62257748,197.9495218,838.7498365,830.9001113,High,3/9/2022 09:48:01,525,0,1,One
1,T_1,275,153,16,65,230,22900,C_1,-1,90.55385138,205.5385138,10,970.9317346,High,3/9/2022 09:48:01,525,0,1,One
0,T_2,507,87,74,3,230,22900,C_2,-1,0,-141.4213562,460,673.7478723,High,3/9/2022 09:48:01,525,0,1,One
1,T_2,433,52,0,-32,230,22900,C_2,-1,0,0,10,263.6959598,High,3/9/2022 09:48:01,525,0,1,One
0,T_3,89,253,3,7,230,22900,C_3,-1,0,0,0,556.5556228,Indiscernible,3/9/2022 09:48:01,525,0,1,One
1,T_3,101,263,15,17,230,22900,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,525,0,1,One
0,T_4,333,264,73,19,230,22900,C_4,-1,31.6227766,-183.772234,2260,495.3079048,High,3/9/2022 09:48:01,525,0,1,One
1,T_4,287,192,27,-53,230,22900,C_4,-1,20,100,910,252.1128356,High,3/9/2022 09:48:01,525,0,1,One
0,T_5,483,219,45,-24,230,22900,C_5,0,0,0,10,436.504659,High,3/9/2022 09:48:01,525,0,1,One
1,T_5,507,227,69,-16,230,22900,C_5,-1,14.14213562,41.42135624,1810,679.931346,High,3/9/2022 09:48:01,525,0,1,One
0,T_0,24,113,-62,24,231,23000,C_0,180,85.44003745,315.8838938,1810,906.4932056,High,3/9/2022 09:48:01,533,0,1,One
1,T_0,82,40,-4,-49,231,23000,C_0,0,0,-400,10,647.1310233,High,3/9/2022 09:48:01,533,0,1,One
0,T_1,313,112,54,24,231,23000,C_1,-1,72.80109889,-78.2147859,838.7498365,838.1802212,High,3/9/2022 09:48:01,533,0,1,One
1,T_1,278,152,19,64,231,23000,C_1,0,31.6227766,-589.3107478,10,974.0940123,High,3/9/2022 09:48:01,533,0,1,One
0,T_2,508,86,75,2,231,23000,C_2,45,14.14213562,141.4213562,460,675.1620859,High,3/9/2022 09:48:01,533,0,1,One
1,T_2,432,52,-1,-32,231,23000,C_2,180,10,100,1810,264.6959598,High,3/9/2022 09:48:01,533,0,1,One
0,T_3,89,253,3,7,231,23000,C_3,-1,0,0,0,556.5556228,Indiscernible,3/9/2022 09:48:01,533,0,1,One
1,T_3,101,263,15,17,231,23000,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,533,0,1,One
0,T_4,329,268,69,23,231,23000,C_4,225,56.56854249,249.4576589,2260,500.9647591,High,3/9/2022 09:48:01,533,0,1,One
1,T_4,287,192,27,-53,231,23000,C_4,0,0,-200,10,252.1128356,High,3/9/2022 09:48:01,533,0,1,One
0,T_5,483,219,45,-24,231,23000,C_5,-1,0,0,10,436.504659,High,3/9/2022 09:48:01,533,0,1,One
1,T_5,507,227,69,-16,231,23000,C_5,0,0,-141.4213562,10,679.931346,High,3/9/2022 09:48:01,533,0,1,One
0,T_0,16,111,-70,22,232,23100,C_0,-1,82.46211251,-29.77924941,1810,914.7394169,High,3/9/2022 09:48:01,541,0,1,One
1,T_0,84,40,-2,-49,232,23100,C_0,-1,20,200,10,649.1310233,High,3/9/2022 09:48:01,541,0,1,One
0,T_1,315,103,56,15,232,23100,C_1,75.96375653,92.19544457,193.9434568,769.6375653,847.3997656,High,3/9/2022 09:48:01,541,0,1,One
1,T_1,282,152,23,64,232,23100,C_1,-1,40,83.77223398,10,978.0940123,High,3/9/2022 09:48:01,541,0,1,One
0,T_2,507,83,74,-1,232,23100,C_2,-1,31.6227766,174.8064098,460,678.3243635,High,3/9/2022 09:48:01,541,0,1,One
1,T_2,433,52,0,-32,232,23100,C_2,-1,10,-3.64153E-12,1810,265.6959598,High,3/9/2022 09:48:01,541,0,1,One
0,T_3,89,253,3,7,232,23100,C_3,-1,0,0,0,556.5556228,Indiscernible,3/9/2022 09:48:01,541,0,1,One
1,T_3,101,263,15,17,232,23100,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,541,0,1,One
0,T_4,326,273,66,28,232,23100,C_4,-1,58.30951895,17.40976454,2260,506.795711,High,3/9/2022 09:48:01,541,0,1,One
1,T_4,287,192,27,-53,232,23100,C_4,-1,0,0,10,252.1128356,High,3/9/2022 09:48:01,541,0,1,One
0,T_5,483,218,45,-25,232,23100,C_5,90,10,100,910,437.504659,High,3/9/2022 09:48:01,541,0,1,One
1,T_5,507,228,69,-15,232,23100,C_5,-1,10,100,10,680.931346,High,3/9/2022 09:48:01,541,0,1,One
0,T_0,14,109,-72,20,233,23200,C_0,135,28.28427125,-541.7784126,1360,917.567844,High,3/9/2022 09:48:01,550,0,1,One
1,T_0,88,40,2,-49,233,23200,C_0,0,40,200,10,653.1310233,High,3/9/2022 09:48:01,550,0,1,One
0,T_1,318,94,59,6,233,23200,C_1,-1,94.86832981,26.72885232,769.6375653,856.8865986,High,3/9/2022 09:48:01,550,0,1,One
1,T_1,284,151,25,63,233,23200,C_1,0,22.36067977,-176.3932023,10,980.3300802,High,3/9/2022 09:48:01,550,0,1,One
0,T_2,506,80,73,-4,233,23200,C_2,108.4349488,31.6227766,-1.15463E-11,1094.349488,681.4866412,High,3/9/2022 09:48:01,550,0,1,One
1,T_2,432,52,-1,-32,233,23200,C_2,180,10,-3.64153E-12,1810,266.6959598,High,3/9/2022 09:48:01,550,0,1,One
0,T_3,85,255,-1,9,233,23200,C_3,180,44.72135955,447.2135955,1810,561.0277588,High,3/9/2022 09:48:01,550,0,1,One
1,T_3,101,263,15,17,233,23200,C_3,-1,0,0,0,50.05519989,NotFound,3/9/2022 09:48:01,550,0,1,One
0,T_4,325,275,65,30,233,23200,C_4,243.4349488,22.36067977,-359.4883917,2444.349488,509.0317789,High,3/9/2022 09:48:01,550,0,1,One
1,T_4,287,192,27,-53,233,23200,C_4,0,0,0,10,252.1128356,High,3/9/2022 09:48:01,550,0,1,One
0,T_5,483,218,45,-25,233,23200,C_5,-1,0,-100,910,437.504659,High,3/9/2022 09:48:01,550,0,1,One
1,T_5,506,228,68,-15,233,23200,C_5,180,10,-3.64153E-12,1810,681.931346,High,3/9/2022 09:48:01,550,0,1,One
0,T_0,13,107,-73,18,234,23300,C_0,-1,22.36067977,-59.23591472,1360,919.803912,High,3/9/2022 09:48:01,559,0,1,One
1,T_0,95,41,9,-48,234,23300,C_0,-1,70.71067812,307.1067812,10,660.2020912,High,3/9/2022 09:48:01,559,0,1,One
0,T_1,320,87,61,-1,234,23300,C_1,71.56505118,72.80109889,-220.6723091,725.6505118,864.1667085,High,3/9/2022 09:48:01,559,0,1,One
1,T_1,284,151,25,63,234,23300,C_1,-1,0,-223.6067977,10,980.3300802,High,3/9/2022 09:48:01,559,0,1,One
0,T_2,504,76,71,-8,234,23300,C_2,-1,44.72135955,130.9858295,1094.349488,685.9587772,High,3/9/2022 09:48:01,559,0,1,One
1,T_2,433,52,0,-32,234,23300,C_2,-1,10,7.28306E-12,1810,267.6959598,High,3/9/2022 09:48:01,559,0,1,One
0,T_3,85,255,-1,9,234,23300,C_3,-1,0,-447.2135955,1810,561.0277588,High,3/9/2022 09:48:01,559,0,1,One
1,T_3,101,263,15,17,234,23300,C_3,-1,0,0,0,50.05519989,NotFound,3/9/2022 09:48:01,559,0,1,One
0,T_4,324,277,64,32,234,23300,C_4,-1,22.36067977,1.62714E-11,2444.349488,511.2678469,High,3/9/2022 09:48:01,559,0,1,One
1,T_4,288,192,28,-53,234,23300,C_4,-1,10,100,10,253.1128356,High,3/9/2022 09:48:01,559,0,1,One
0,T_5,483,218,45,-25,234,23300,C_5,0,0,0,10,437.504659,High,3/9/2022 09:48:01,559,0,1,One
1,T_5,507,228,69,-15,234,23300,C_5,-1,10,7.28306E-12,1810,682.931346,High,3/9/2022 09:48:01,559,0,1,One
0,T_0,12,105,-74,16,235,23400,C_0,116.5650512,22.36067977,-1.62714E-11,1175.650512,922.03998,High,3/9/2022 09:48:01,567,0,1,One
1,T_0,102,42,16,-47,235,23400,C_0,0,70.71067812,-5.14433E-11,10,667.273159,High,3/9/2022 09:48:01,567,0,1,One
0,T_1,323,81,64,-7,235,23400,C_1,-1,67.08203932,-57.19059568,725.6505118,870.8749124,High,3/9/2022 09:48:01,567,0,1,One
1,T_1,284,151,25,63,235,23400,C_1,0,0,0,10,980.3300802,High,3/9/2022 09:48:01,567,0,1,One
0,T_2,504,74,71,-10,235,23400,C_2,90,20,-247.2135955,910,687.9587772,High,3/9/2022 09:48:01,567,0,1,One
1,T_2,433,52,0,-32,235,23400,C_2,0,0,-100,10,267.6959598,High,3/9/2022 09:48:01,567,0,1,One
0,T_3,85,255,-1,9,235,23400,C_3,0,0,0,10,561.0277588,High,3/9/2022 09:48:01,567,0,1,One
1,T_3,101,263,15,17,235,23400,C_3,-1,0,0,0,50.05519989,NotFound,3/9/2022 09:48:01,567,0,1,One
0,T_4,322,278,62,33,235,23400,C_4,180,22.36067977,-1.62714E-11,1810,513.5039149,High,3/9/2022 09:48:01,567,0,1,One
1,T_4,290,197,30,-48,235,23400,C_4,296.5650512,53.85164807,438.5164807,2975.650512,258.4980004,High,3/9/2022 09:48:01,567,0,1,One
0,T_5,483,218,45,-25,235,23400,C_5,-1,0,0,10,437.504659,High,3/9/2022 09:48:01,568,0,1,One
1,T_5,507,228,69,-15,235,23400,C_5,0,0,-100,10,682.931346,High,3/9/2022 09:48:01,568,0,1,One
0,T_0,12,101,-74,12,236,23500,C_0,-1,40,176.3932023,1175.650512,926.03998,High,3/9/2022 09:48:01,575,0,1,One
1,T_0,108,43,22,-46,236,23500,C_0,-1,60.8276253,-98.83052816,10,673.3559215,High,3/9/2022 09:48:01,575,0,1,One
0,T_1,327,76,68,-12,236,23500,C_1,45,64.03124237,-30.50796951,460,877.2780367,High,3/9/2022 09:48:01,575,0,1,One
1,T_1,285,151,26,63,236,23500,C_1,-1,10,100,10,981.3300802,High,3/9/2022 09:48:01,575,0,1,One
0,T_2,503,75,70,-9,236,23500,C_2,-1,14.14213562,-58.57864376,910,689.3729907,High,3/9/2022 09:48:01,576,0,1,One
1,T_2,432,52,-1,-32,236,23500,C_2,-1,10,100,10,268.6959598,High,3/9/2022 09:48:01,576,0,1,One
0,T_3,85,255,-1,9,236,23500,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,576,0,1,One
1,T_3,101,263,15,17,236,23500,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,576,0,1,One
0,T_4,320,281,60,36,236,23500,C_4,-1,36.05551275,136.9483298,1810,517.1094662,High,3/9/2022 09:48:01,576,0,1,One
1,T_4,292,196,32,-49,236,23500,C_4,-1,22.36067977,-314.909683,2975.650512,260.7340683,High,3/9/2022 09:48:01,576,0,1,One
0,T_5,483,218,45,-25,236,23500,C_5,0,0,0,10,437.504659,High,3/9/2022 09:48:01,576,0,1,One
1,T_5,507,228,69,-15,236,23500,C_5,-1,0,0,10,682.931346,High,3/9/2022 09:48:01,576,0,1,One
0,T_0,11,98,-75,9,237,23600,C_0,108.4349488,31.6227766,-83.77223398,1094.349488,929.2022576,High,3/9/2022 09:48:01,584,0,1,One
1,T_0,112,45,26,-44,237,23600,C_0,0,44.72135955,-161.0626575,10,677.8280575,High,3/9/2022 09:48:01,584,0,1,One
0,T_1,328,75,69,-13,237,23600,C_1,-1,14.14213562,-498.8910675,460,878.6922502,High,3/9/2022 09:48:01,584,0,1,One
1,T_1,290,150,31,62,237,23600,C_1,0,50.99019514,409.9019514,10,986.4290998,High,3/9/2022 09:48:01,584,0,1,One
0,T_2,504,76,71,-8,237,23600,C_2,315,14.14213562,-5.15143E-12,3160,690.7872043,High,3/9/2022 09:48:01,584,0,1,One
1,T_2,433,52,0,-32,237,23600,C_2,0,10,-3.64153E-12,10,269.6959598,High,3/9/2022 09:48:01,584,0,1,One
0,T_3,85,255,-1,9,237,23600,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,584,0,1,One
1,T_3,101,263,15,17,237,23600,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,584,0,1,One
0,T_4,316,283,56,38,237,23600,C_4,180,44.72135955,86.65846795,1810,521.5816021,High,3/9/2022 09:48:01,585,0,1,One
1,T_4,292,194,32,-51,237,23600,C_4,90,20,-23.60679775,910,262.7340683,High,3/9/2022 09:48:01,585,0,1,One
0,T_5,483,218,45,-25,237,23600,C_5,-1,0,0,10,437.504659,High,3/9/2022 09:48:01,585,0,1,One
1,T_5,507,227,69,-16,237,23600,C_5,90,10,100,910,683.931346,High,3/9/2022 09:48:01,585,0,1,One
0,T_0,12,95,-74,6,238,23700,C_0,-1,31.6227766,-1.15463E-11,1094.349488,932.3645353,High,3/9/2022 09:48:01,593,0,1,One
1,T_0,112,45,26,-44,238,23700,C_0,-1,0,-447.2135955,10,677.8280575,High,3/9/2022 09:48:01,593,0,1,One
0,T_1,323,69,64,-19,238,23700,C_1,135,78.10249676,639.6036114,1360,886.5024999,High,3/9/2022 09:48:01,593,0,1,One
1,T_1,296,148,37,60,238,23700,C_1,-1,63.2455532,122.5535807,10,992.7536551,High,3/9/2022 09:48:01,593,0,1,One
0,T_2,504,77,71,-7,238,23700,C_2,-1,10,-41.42135624,3160,691.7872043,High,3/9/2022 09:48:01,593,0,1,One
1,T_2,432,52,-1,-32,238,23700,C_2,-1,10,-3.64153E-12,10,270.6959598,High,3/9/2022 09:48:01,593,0,1,One
0,T_3,85,255,-1,9,238,23700,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,593,0,1,One
1,T_3,101,263,15,17,238,23700,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,593,0,1,One
0,T_4,313,286,53,41,238,23700,C_4,-1,42.42640687,-22.94952679,1810,525.8242428,High,3/9/2022 09:48:01,593,0,1,One
1,T_4,293,191,33,-54,238,23700,C_4,-1,31.6227766,116.227766,910,265.896346,High,3/9/2022 09:48:01,593,0,1,One
0,T_5,484,218,46,-25,238,23700,C_5,0,10,100,10,438.504659,High,3/9/2022 09:48:01,593,0,1,One
1,T_5,506,225,68,-18,238,23700,C_5,-1,22.36067977,123.6067977,910,686.167414,High,3/9/2022 09:48:01,593,0,1,One
0,T_0,13,91,-73,2,239,23800,C_0,75.96375653,41.23105626,96.08279654,769.6375653,936.4876409,High,3/9/2022 09:48:01,601,0,1,One
1,T_0,112,45,26,-44,239,23800,C_0,0,0,0,10,677.8280575,High,3/9/2022 09:48:01,601,0,1,One
0,T_1,324,68,65,-20,239,23800,C_1,-1,14.14213562,-639.6036114,1360,887.9167135,High,3/9/2022 09:48:01,601,0,1,One
1,T_1,303,145,44,57,239,23800,C_1,0,76.15773106,129.1217786,10,1000.369428,High,3/9/2022 09:48:01,601,0,1,One
0,T_2,505,81,72,-3,239,23800,C_2,284.0362435,41.23105626,312.3105626,2850.362435,695.9103099,High,3/9/2022 09:48:01,601,0,1,One
1,T_2,433,52,0,-32,239,23800,C_2,0,10,7.28306E-12,10,271.6959598,High,3/9/2022 09:48:01,601,0,1,One
0,T_3,85,255,-1,9,239,23800,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,601,0,1,One
1,T_3,101,263,15,17,239,23800,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,601,0,1,One
0,T_4,309,288,49,43,239,23800,C_4,180,44.72135955,22.94952679,1810,530.2963788,High,3/9/2022 09:48:01,601,0,1,One
1,T_4,294,192,34,-53,239,23800,C_4,315,14.14213562,-174.8064098,3160,267.3105596,High,3/9/2022 09:48:01,601,0,1,One
0,T_5,482,219,44,-24,239,23800,C_5,-1,22.36067977,123.6067977,10,440.740727,High,3/9/2022 09:48:01,601,0,1,One
1,T_5,506,222,68,-21,239,23800,C_5,90,30,76.39320225,910,689.167414,High,3/9/2022 09:48:01,601,0,1,One
0,T_0,14,87,-72,-2,240,23900,C_0,-1,41.23105626,-3.0056E-11,769.6375653,940.6107465,High,3/9/2022 09:48:01,609,0,1,One
1,T_0,115,46,29,-43,240,23900,C_0,-1,31.6227766,316.227766,10,680.9903351,High,3/9/2022 09:48:01,609,0,1,One
0,T_1,324,66,65,-22,240,23900,C_1,90,20,58.57864376,910,889.9167135,High,3/9/2022 09:48:01,609,0,1,One
1,T_1,306,143,47,55,240,23900,C_1,-1,36.05551275,-401.022183,10,1003.974979,High,3/9/2022 09:48:01,609,0,1,One
0,T_2,507,85,74,1,240,23900,C_2,-1,44.72135955,34.90303294,2850.362435,700.3824459,High,3/9/2022 09:48:01,609,0,1,One
1,T_2,432,52,-1,-32,240,23900,C_2,-1,10,-7.28306E-12,10,272.6959598,High,3/9/2022 09:48:01,609,0,1,One
0,T_3,85,255,-1,9,240,23900,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,609,0,1,One
1,T_3,101,263,15,17,240,23900,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,609,0,1,One
0,T_4,306,291,46,46,240,23900,C_4,-1,42.42640687,-22.94952679,1810,534.5390195,High,3/9/2022 09:48:01,609,0,1,One
1,T_4,294,192,34,-53,240,23900,C_4,-1,0,-141.4213562,3160,267.3105596,High,3/9/2022 09:48:01,609,0,1,One
0,T_5,483,218,45,-25,240,23900,C_5,45,14.14213562,-82.18544151,460,442.1549406,High,3/9/2022 09:48:01,609,0,1,One
1,T_5,505,222,67,-21,240,23900,C_5,-1,10,-200,910,690.167414,High,3/9/2022 09:48:01,609,0,1,One
0,T_0,14,86,-72,-3,241,24000,C_0,90,10,-312.3105626,910,941.6107465,High,3/9/2022 09:48:01,617,0,1,One
1,T_0,114,47,28,-42,241,24000,C_0,225,14.14213562,-174.8064098,2260,682.4045487,High,3/9/2022 09:48:01,617,0,1,One
0,T_1,324,64,65,-24,241,24000,C_1,-1,20,1.45661E-11,910,891.9167135,High,3/9/2022 09:48:01,617,0,1,One
1,T_1,309,141,50,53,241,24000,C_1,0,36.05551275,2.6219E-11,10,1007.580531,High,3/9/2022 09:48:01,617,0,1,One
0,T_2,508,90,75,6,241,24000,C_2,281.3099325,50.99019514,62.68835586,2823.099325,705.4814654,High,3/9/2022 09:48:01,617,0,1,One
1,T_2,432,52,-1,-32,241,24000,C_2,0,0,-100,10,272.6959598,High,3/9/2022 09:48:01,617,0,1,One
0,T_3,85,255,-1,9,241,24000,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,617,0,1,One
1,T_3,101,263,15,17,241,24000,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,617,0,1,One
0,T_4,303,290,43,45,241,24000,C_4,180,31.6227766,-108.0363027,1810,537.7012971,High,3/9/2022 09:48:01,617,0,1,One
1,T_4,296,191,36,-54,241,24000,C_4,0,22.36067977,223.6067977,10,269.5466275,High,3/9/2022 09:48:01,617,0,1,One
0,T_5,483,219,45,-24,241,24000,C_5,-1,10,-41.42135624,460,443.1549406,High,3/9/2022 09:48:01,617,0,1,One
1,T_5,505,221,67,-22,241,24000,C_5,90,10,7.28306E-12,910,691.167414,High,3/9/2022 09:48:01,617,0,1,One
0,T_0,15,84,-71,-5,242,24100,C_0,-1,22.36067977,123.6067977,910,943.8468145,High,3/9/2022 09:48:01,625,0,1,One
1,T_0,115,47,29,-42,242,24100,C_0,-1,10,-41.42135624,2260,683.4045487,High,3/9/2022 09:48:01,625,0,1,One
0,T_1,323,62,64,-26,242,24100,C_1,116.5650512,22.36067977,23.60679775,1175.650512,894.1527815,High,3/9/2022 09:48:01,625,0,1,One
1,T_1,315,138,56,50,242,24100,C_1,-1,67.08203932,310.2652657,10,1014.288735,High,3/9/2022 09:48:01,625,0,1,One
0,T_2,509,96,76,12,242,24100,C_2,-1,60.8276253,98.37430167,2823.099325,711.5642279,High,3/9/2022 09:48:01,625,0,1,One
1,T_2,433,52,0,-32,242,24100,C_2,-1,10,100,10,273.6959598,High,3/9/2022 09:48:01,625,0,1,One
0,T_3,85,255,-1,9,242,24100,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,625,0,1,One
1,T_3,101,263,15,17,242,24100,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,625,0,1,One
0,T_4,302,292,42,47,242,24100,C_4,-1,22.36067977,-92.62096827,1810,539.9373651,High,3/9/2022 09:48:01,625,0,1,One
1,T_4,296,190,36,-55,242,24100,C_4,-1,10,-123.6067977,10,270.5466275,High,3/9/2022 09:48:01,625,0,1,One
0,T_5,483,219,45,-24,242,24100,C_5,0,0,-100,10,443.1549406,High,3/9/2022 09:48:01,625,0,1,One
1,T_5,505,222,67,-21,242,24100,C_5,-1,10,-3.64153E-12,910,692.167414,High,3/9/2022 09:48:01,625,0,1,One
0,T_0,16,84,-70,-5,243,24200,C_0,0,10,-123.6067977,10,944.8468145,High,3/9/2022 09:48:01,633,0,1,One
1,T_0,114,50,28,-39,243,24200,C_0,251.5650512,31.6227766,216.227766,2525.650512,686.5668263,High,3/9/2022 09:48:01,633,0,1,One
0,T_1,325,63,66,-25,243,24200,C_1,-1,22.36067977,-8.13571E-12,1175.650512,896.3888494,High,3/9/2022 09:48:01,633,0,1,One
1,T_1,320,134,61,46,243,24200,C_1,0,64.03124237,-30.50796951,10,1020.691859,High,3/9/2022 09:48:01,633,0,1,One
0,T_2,508,102,75,18,243,24200,C_2,260.5376778,60.8276253,-2.21689E-11,2615.376778,717.6469904,High,3/9/2022 09:48:01,633,0,1,One
1,T_2,433,52,0,-32,243,24200,C_2,0,0,-100,10,273.6959598,High,3/9/2022 09:48:01,633,0,1,One
0,T_3,85,255,-1,9,243,24200,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,633,0,1,One
1,T_3,101,263,15,17,243,24200,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,633,0,1,One
0,T_4,299,294,39,49,243,24200,C_4,180,36.05551275,136.9483298,1810,543.5429164,High,3/9/2022 09:48:01,633,0,1,One
1,T_4,294,190,34,-55,243,24200,C_4,180,20,100,1810,272.5466275,High,3/9/2022 09:48:01,633,0,1,One
0,T_5,483,219,45,-24,243,24200,C_5,-1,0,0,10,443.1549406,High,3/9/2022 09:48:01,633,0,1,One
1,T_5,505,222,67,-21,243,24200,C_5,0,0,-100,10,692.167414,High,3/9/2022 09:48:01,633,0,1,One
0,T_0,16,83,-70,-6,244,24300,C_0,-1,10,7.28306E-12,10,945.8468145,High,3/9/2022 09:48:01,641,0,1,One
1,T_0,113,54,27,-35,244,24300,C_0,-1,41.23105626,96.08279654,2525.650512,690.689932,High,3/9/2022 09:48:01,641,0,1,One
0,T_1,325,64,66,-24,244,24300,C_1,270,10,-123.6067977,2710,897.3888494,High,3/9/2022 09:48:01,641,0,1,One
1,T_1,323,129,64,41,244,24300,C_1,-1,58.30951895,-57.21723426,10,1026.522811,High,3/9/2022 09:48:01,641,0,1,One
0,T_2,506,107,73,23,244,24300,C_2,-1,53.85164807,-69.75977232,2615.376778,723.0321552,High,3/9/2022 09:48:01,641,0,1,One
1,T_2,433,52,0,-32,244,24300,C_2,-1,0,0,10,273.6959598,High,3/9/2022 09:48:01,641,0,1,One
0,T_3,85,255,-1,9,244,24300,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,641,0,1,One
1,T_3,101,263,15,17,244,24300,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,641,0,1,One
0,T_4,296,295,36,50,244,24300,C_4,-1,31.6227766,-44.32736153,1810,546.705194,High,3/9/2022 09:48:01,641,0,1,One
1,T_4,294,190,34,-55,244,24300,C_4,-1,0,-200,1810,272.5466275,High,3/9/2022 09:48:01,641,0,1,One
0,T_5,483,219,45,-24,244,24300,C_5,0,0,0,10,443.1549406,High,3/9/2022 09:48:01,642,0,1,One
1,T_5,506,224,68,-19,244,24300,C_5,-1,22.36067977,223.6067977,10,694.403482,High,3/9/2022 09:48:01,642,0,1,One
0,T_0,16,83,-70,-6,245,24400,C_0,0,0,-100,10,945.8468145,High,3/9/2022 09:48:01,649,0,1,One
1,T_0,107,60,21,-29,245,24400,C_0,225,84.85281374,436.2175749,2260,699.1752133,High,3/9/2022 09:48:01,649,0,1,One
0,T_1,322,63,63,-25,245,24400,C_1,-1,31.6227766,216.227766,2710,900.5511271,High,3/9/2022 09:48:01,649,0,1,One
1,T_1,327,125,68,37,245,24400,C_1,45,56.56854249,-17.40976454,460,1032.179665,High,3/9/2022 09:48:01,649,0,1,One
0,T_2,506,112,73,28,245,24400,C_2,270,50,-38.51648071,2710,728.0321552,High,3/9/2022 09:48:01,649,0,1,One
1,T_2,433,52,0,-32,245,24400,C_2,0,0,0,10,273.6959598,High,3/9/2022 09:48:01,649,0,1,One
0,T_3,85,255,-1,9,245,24400,C_3,0,0,0,0,561.0277588,Indiscernible,3/9/2022 09:48:01,649,0,1,One
1,T_3,101,263,15,17,245,24400,C_3,-1,0,0,0,50.05519989,Indiscernible,3/9/2022 09:48:01,649,0,1,One
0,T_4,292,295,32,50,245,24400,C_4,180,40,83.77223398,1810,550.705194,High,3/9/2022 09:48:01,649,0,1,One
1,T_4,294,190,34,-55,245,24400,C_4,0,0,0,10,272.5466275,High,3/9/2022 09:48:01,649,0,1,One
0,T_5,483,219,45,-24,245,24400,C_5,-1,0,0,10,443.1549406,High,3/9/2022 09:48:01,649,0,1,One
1,T_5,506,223,68,-20,245,24400,C_5,90,10,-123.6067977,910,695.403482,High,3/9/2022 09:48:01,649,0,1,One
